title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
安贞苑50号院 2室1厅 65.82平米,2019.04,安贞苑50号院,2室1厅1厨1卫,底层(共6层),65.82㎡,板楼,南 北,1996,101104306379,2019-03-19,满五年,566-625,1,620,14,0,3,24,414
安贞苑50号院 2室1厅 88.95平米,2019.04.21,安贞苑50号院,2室1厅1厨1卫,高楼层(共6层),88.95㎡,板楼,南 北,2000,101103569702,2018-10-21,满五年,818,1,850,182,1,67,77,5584
安贞苑50号院 2室1厅 65.82平米,2019.06.06,安贞苑50号院,2室1厅1厨1卫,高楼层(共6层),65.82㎡,板楼,南 北,1996,101104631573,2019-05-03,满五年,609,1,620,34,0,15,30,910
安贞苑50号院 1室1厅 47.6平米,2016.07.05,安贞苑50号院,1室1厅1厨1卫,中楼层(共6层),47.6㎡,板楼,南 北,1996,101092217139,2016-05-18,满五年,373,1,375,48,0,18,8,暂无数据
安贞苑50号院 2室1厅 88.66平米,2016.07.26,安贞苑50号院,2室1厅1厨1卫,中楼层(共6层),88.66㎡,板楼,南 北,2000,101100271245,2016-07-05,满五年,619,1,650,22,1,13,9,暂无数据
安贞苑50号院 2室1厅 65.82平米,2016.08.24,安贞苑50号院,2室1厅1厨1卫,中楼层(共6层),65.82㎡,板楼,南 北,1996,101100450680,2016-08-17,满五年,523,2,530,8,0,4,10,暂无数据
安贞苑50号院 1室1厅 47.5平米,2016.08.30,安贞苑50号院,1室1厅1厨1卫,顶层(共6层),47.5㎡,板楼,南 北,1996,101100374450,2016-07-30,满五年,375,1,375,31,1,6,18,暂无数据
安贞苑50号院 2室1厅 65.82平米,2016.10.27,安贞苑50号院,2室1厅1厨1卫,低楼层(共6层),65.82㎡,板楼,南 北,1996,101100676093,2016-10-05,暂无数据,550,1,560,23,1,31,64,821
安贞苑50号院 2室1厅 65.82平米,2016.11.23,安贞苑50号院,2室1厅1厨1卫,顶层(共6层),65.82㎡,板楼,南 北,1996,101100465529,2016-08-20,满五年,535,1,540,95,1,29,168,1245
安贞苑50号院 2室1厅 65.82平米,2016.12.14,安贞苑50号院,2室1厅1厨1卫,高楼层(共6层),65.82㎡,板楼,南 北,1996,101100771229,2016-10-26,满五年,570,1,570,50,0,85,97,4181
安贞苑50号院 2室1厅 89.1平米,2016.12.31,安贞苑50号院,2室1厅1厨1卫,底层(共6层),89.1㎡,板楼,南 北,2000,101101001098,2016-12-25,满五年,795,1,800,7,0,8,21,767
安贞苑50号院 2室1厅 65.82平米,2017.01.11,安贞苑50号院,2室1厅1厨1卫,底层(共6层),65.82㎡,板楼,南 北,1996,101101010953,2016-12-28,满五年,613,1,630,15,0,7,1,592
安贞苑50号院 2室1厅 65.8平米,2017.03.06,安贞苑50号院,2室1厅1厨1卫,中楼层(共6层),65.8㎡,板楼,南 北,1996,101101274069,2017-03-04,暂无数据,723,1,710,2,0,12,0,363
安贞苑50号院 2室1厅 65.65平米,2017.05.16,安贞苑50号院,2室1厅1厨1卫,中楼层(共6层),65.65㎡,板楼,南 北,1996,101101547399,2017-05-04,满五年,680,1,700,12,0,7,26,929
安贞苑50号院 3室1厅 87.51平米,2017.07.09,安贞苑50号院,3室1厅1厨1卫,低楼层(共6层),87.51㎡,板楼,南 北,1996,101101661201,2017-06-04,满五年,810,1,890,36,1,78,129,7973
