title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
青年湖东里 1室1厅 50.37平米,2012.12.12,青年湖东里,1室1厅1厨1卫,高楼层(共6层),50.37㎡,板楼,西,1992,BJDC84643656,2012-12-25,满五年,165,1,165,暂无数据,1,0,1,暂无数据
青年湖东里 2室1厅 61.2平米,2012.12.15,青年湖东里,2室1厅1厨1卫,中楼层(共6层),61.2㎡,板楼,南 北,1994,BJDC85038406,2012-12-17,暂无数据,235,1,242,暂无数据,1,0,1,暂无数据
青年湖东里 2室1厅 60.78平米,2013.01.01,青年湖东里,2室1厅1厨1卫,底层(共6层),60.78㎡,板楼,南 北,1994,BJDC84873032,2013-01-13,满五年,236,1,240,暂无数据,0,0,1,暂无数据
青年湖东里 3室1厅 71.61平米,2013.01.05,青年湖东里,3室1厅1厨1卫,顶层(共6层),71.61㎡,板楼,南 北,1986,BJDC85022276,2013-01-09,满五年,290,1,290,暂无数据,1,0,0,暂无数据
青年湖东里 3室2厅 138.4平米,2013.01.13,青年湖东里,3室2厅1厨1卫,低楼层(共6层),138.4㎡,板楼,南 北,1994,BJDC84945035,2013-01-15,暂无数据,590,1,620,暂无数据,1,0,1,暂无数据
青年湖东里 2室1厅 66.5平米,2013.02.18,青年湖东里,2室1厅1厨1卫,顶层(共6层),66.5㎡,板楼,南 北,1992,BJDC85424973,2013-02-19,满五年,280,1,285,暂无数据,1,0,0,暂无数据
青年湖东里 2室1厅 62.89平米,2013.04.10,青年湖东里,2室1厅1厨1卫,中楼层(共6层),62.89㎡,板楼,南,1990,BJDC85498894,2013-04-12,满五年,356,1,360,暂无数据,1,0,0,暂无数据
青年湖东里 1室1厅 38.3平米,2013.09,青年湖东里,1室1厅1厨1卫,顶层(共5层),38.3㎡,板楼,南,1980,BJDC86296870,2013-09-01,满五年,205-208,1,210,1,1,0,0,暂无数据
青年湖东里 2室1厅 61.2平米,2013.09.17,青年湖东里,2室1厅1厨1卫,低楼层(共6层),61.2㎡,板楼,南 北,1994,BJDC86023929,2013-09-27,满五年,286,2,290,暂无数据,1,0,14,暂无数据
青年湖东里 3室2厅 123平米,2013.10,青年湖东里,3室2厅1厨2卫,高楼层(共6层),123㎡,板楼,南 北,1994,BJDC86207129,2013-10-01,满五年,594-657,1,580,1,1,0,0,暂无数据
青年湖东里 2室1厅 66.5平米,2013.12.21,青年湖东里,2室1厅1厨1卫,中楼层(共6层),66.5㎡,板楼,南 北,1992,BJDC86635763,2013-12-23,满五年,312,1,325,暂无数据,1,0,13,暂无数据
青年湖东里 1室1厅 50.37平米,2013.12.22,青年湖东里,1室1厅1厨1卫,低楼层(共6层),50.37㎡,板楼,东,1992,BJDC86842134,2013-12-31,满五年,215,1,215,暂无数据,1,0,8,暂无数据
青年湖东里 2室1厅 66.5平米,2013.12.24,青年湖东里,2室1厅1厨1卫,低楼层(共6层),66.5㎡,板楼,南 北,1992,BJDC86926149,2013-12-24,满五年,330,1,335,1,0,0,3,暂无数据
青年湖东里 2室1厅 61.2平米,2014.01,青年湖东里,2室1厅1厨1卫,中楼层(共6层),61.2㎡,板楼,南 北,1994,BJDC87222544,2014-01-01,暂无数据,300-331,1,320,1,0,0,0,暂无数据
青年湖东里 1室1厅 50.33平米,2014.01.06,青年湖东里,1室1厅1厨1卫,中楼层(共18层),50.33㎡,塔楼,南,1988,BJDC85479002,2014-01-07,满五年,243,1,248,暂无数据,1,0,43,暂无数据
青年湖东里 3室2厅 122.18平米,2014.02.11,青年湖东里,3室2厅1厨2卫,低楼层(共6层),122.18㎡,板楼,南 北,1994,BJDC86926481,2014-02-25,满五年,690,1,690,暂无数据,1,0,11,暂无数据
青年湖东里 1室1厅 36.7平米,2014.02.24,青年湖东里,1室1厅1厨1卫,底层(共5层),36.7㎡,板楼,南,未知,BJDC87148853,2014-02-27,满五年,195,2,200,暂无数据,0,0,8,暂无数据
青年湖东里 --室--厅 64.38平米,2014.03,青年湖东里,- -室- -厅,低楼层(共18层),64.38㎡,塔楼,暂无数据,1988,BJ0000576664,2014-03-01,暂无数据,310-321,1,暂无数据,1,0,0,0,暂无数据
青年湖东里 2室1厅 64.2平米,2014.03.23,青年湖东里,2室1厅1厨1卫,低楼层(共6层),64.2㎡,板楼,东,1992,BJDC87329712,2014-03-25,满五年,279,1,285,暂无数据,0,0,1,暂无数据
青年湖东里 2室1厅 65.85平米,2014.04.28,青年湖东里,2室1厅1厨1卫,高楼层(共6层),65.85㎡,板楼,南 北,1992,BJDC86907908,2014-04-30,满五年,313,1,320,暂无数据,1,0,10,1
青年湖东里 3室2厅 122.48平米,2012.05.08,青年湖东里,3室2厅1厨2卫,中楼层(共6层),122.48㎡,板楼,南 北,1994,BJDC84475317,2012-05-09,暂无数据,440,1,440,暂无数据,0,0,0,暂无数据
青年湖东里 1室1厅 39.87平米,2011.12.04,青年湖东里,1室1厅1厨1卫,低楼层(共6层),39.87㎡,板楼,南,1986,BJDC00390461,2011-12-05,暂无数据,120,1,120,暂无数据,1,0,0,暂无数据
青年湖东里 3室1厅 59.72平米,2012.02.19,青年湖东里,3室1厅1厨1卫,顶层(共5层),59.72㎡,板楼,南 北,1980,BJDC84213674,2012-02-24,满五年,175,1,180,暂无数据,1,0,0,暂无数据
青年湖东里 3室1厅 60.07平米,2012.02.20,青年湖东里,3室1厅1厨1卫,中楼层(共5层),60.07㎡,板楼,南 北,1980,BJDC84312391,2012-02-22,满五年,177,1,185,暂无数据,0,0,1,暂无数据
青年湖东里 1室1厅 39.87平米,2012.03.27,青年湖东里,1室1厅1厨1卫,顶层(共6层),39.87㎡,板楼,南,1986,BJDC84281989,2012-03-29,满五年,129,1,130,暂无数据,1,0,0,暂无数据
