title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
道家园 2室1厅 59.07平米,2014.03.18,道家园,2室1厅1厨1卫,顶层(共7层),59.07㎡,板楼,南 北,1988,BJCY87249000,2014-03-19,暂无数据,230,2,235,暂无数据,1,0,2,1
道家园 3室1厅 78.93平米,2014.03.24,道家园,3室1厅1厨1卫,高楼层(共12层),78.93㎡,板塔结合,南 北,1992,BJCY86845080,2014-03-26,满五年,329,1,330,暂无数据,1,0,8,暂无数据
道家园 2室1厅 60.91平米,2014.03.26,道家园,2室1厅1厨1卫,中楼层(共7层),60.91㎡,板楼,南 北,1988,BJCY87093911,2014-03-27,满五年,200,1,226,暂无数据,1,0,7,1
道家园 --室--厅 60.99平米,2014.04,道家园,- -室- -厅,中楼层(共12层),60.99㎡,板塔结合,暂无数据,1999,BJ0000572152,2014-04-01,暂无数据,251-260,2,暂无数据,1,0,0,0,暂无数据
道家园 --室--厅 58.62平米,2014.05,道家园,- -室- -厅,顶层(共7层),58.62㎡,板楼,暂无数据,1988,BJ0000579412,2014-05-01,暂无数据,191-200,1,暂无数据,1,0,0,0,暂无数据
道家园 1室1厅 54.62平米,2014.05.10,道家园,1室1厅1厨1卫,中楼层(共20层),54.62㎡,塔楼,南 西,1997,BJCY87207965,2014-05-14,满五年,172,1,185,暂无数据,1,0,4,暂无数据
道家园 2室1厅 62.65平米,2014.05.14,道家园,2室1厅1厨1卫,高楼层(共12层),62.65㎡,板塔结合,南 北,1990,BJCY87591241,2014-05-21,满五年,249,2,249,暂无数据,1,0,0,暂无数据
道家园 --室--厅 59.71平米,2014.06,道家园,- -室- -厅,低楼层(共18层),59.71㎡,塔楼,暂无数据,1993,BJ0000576868,2014-06-01,暂无数据,190-210,1,暂无数据,1,0,0,0,暂无数据
道家园 --室--厅 59.07平米,2014.06,道家园,- -室- -厅,高楼层(共7层),59.07㎡,板楼,暂无数据,1988,BJ0000578672,2014-06-01,暂无数据,190-210,1,暂无数据,1,0,0,0,暂无数据
道家园 2室1厅 53.01平米,2014.06,道家园,2室1厅1厨1卫,底层(共7层),53.01㎡,板楼,南 北,1988,BJCY87958515,2014-06-01,满五年,171-189,1,160,1,0,0,10,1
道家园 1室1厅 53.99平米,2014.06.29,道家园,1室1厅1厨1卫,低楼层(共20层),53.99㎡,塔楼,南 北,1996,BJCY87753360,2014-06-30,满五年,160,1,160,暂无数据,1,0,0,2
道家园 --室--厅 53.99平米,2014.07,道家园,- -室- -厅,中楼层(共20层),53.99㎡,塔楼,暂无数据,1994,BJ0000576576,2014-07-01,暂无数据,105-116,2,暂无数据,1,0,0,0,暂无数据
道家园 2室1厅 62平米,2013.12,道家园,2室1厅1厨1卫,低楼层(共12层),62㎡,板塔结合,南 北,1999,BJCY86423380,2013-12-01,满五年,265-292,2,285,1,0,0,0,暂无数据
道家园 3室1厅 77.73平米,2013.12.04,道家园,3室1厅1厨1卫,低楼层(共20层),77.73㎡,塔楼,东 南 北,1994,BJCY86601536,2013-12-09,满五年,254,1,260,暂无数据,1,0,8,1
道家园 3室1厅 85.16平米,2013.12.20,道家园,3室1厅1厨1卫,中楼层(共18层),85.16㎡,塔楼,西 北,1993,BJCY85957971,2013-12-22,满五年,300,1,305,暂无数据,1,0,5,暂无数据
道家园 2室1厅 60.37平米,2013.12.23,道家园,2室1厅1厨1卫,中楼层(共12层),60.37㎡,板塔结合,南 北,1999,BJCY86617299,2013-12-30,满五年,273,2,278,暂无数据,1,0,19,1
道家园 2室1厅 62平米,2014.01,道家园,2室1厅1厨1卫,低楼层(共12层),62㎡,板塔结合,南 北,1990,BJCY87036742,2014-01-01,满五年,259-286,1,285,1,1,0,0,暂无数据
道家园 2室1厅 57.14平米,2014.01.19,道家园,2室1厅1厨1卫,高楼层(共7层),57.14㎡,板楼,南 北,1988,BJCY87036749,2014-01-23,满五年,247,1,250,暂无数据,1,0,1,1
道家园 1室1厅 49.12平米,2014.02.22,道家园,1室1厅1厨1卫,中楼层(共12层),49.12㎡,板塔结合,南 北,1999,BJCY87094633,2014-02-24,暂无数据,209,3,215,暂无数据,0,0,2,1
道家园 3室1厅 77.73平米,2014.07.11,道家园,3室1厅1厨1卫,中楼层(共20层),77.73㎡,塔楼,北 东南,1994,BJCY87307598,2014-07-24,满五年,226,1,230,暂无数据,1,0,8,1
道家园 2室1厅 60.7平米,2014.07.25,道家园,2室1厅1厨1卫,低楼层(共20层),60.7㎡,塔楼,南,1997,BJCY87789255,2014-07-29,暂无数据,225,2,225,暂无数据,1,0,1,1
道家园 2室1厅 60.99平米,2014.07.28,道家园,2室1厅1厨1卫,低楼层(共12层),60.99㎡,板塔结合,南 北,1999,BJCY87650088,2014-07-30,满五年,234,1,240,暂无数据,1,0,7,1
道家园 2室1厅 68.38平米,2014.07.29,道家园,2室1厅1厨1卫,高楼层(共20层),68.38㎡,塔楼,东 南,1997,BJCY87717389,2014-07-30,暂无数据,230,1,230,暂无数据,1,0,7,暂无数据
道家园 --室--厅 60.37平米,2014.08,道家园,- -室- -厅,低楼层(共12层),60.37㎡,板塔结合,暂无数据,1999,BJ0000578837,2014-08-01,暂无数据,217-240,1,暂无数据,1,0,0,0,暂无数据
道家园 2室1厅 60.37平米,2014.08.08,道家园,2室1厅1厨1卫,底层(共12层),60.37㎡,板塔结合,东 西,1999,BJCY87212395,2014-08-12,满五年,212,2,228,暂无数据,1,0,4,1
道家园 1室1厅 51.01平米,2014.08.10,道家园,1室1厅1厨1卫,顶层(共12层),51.01㎡,板塔结合,南,1991,BJCY87955108,2014-08-13,满五年,168,1,170,暂无数据,1,0,7,暂无数据
道家园 2室1厅 68.56平米,2013.12,道家园,2室1厅1厨1卫,高楼层(共20层),68.56㎡,塔楼,东 南,1994,BJCY86885390,2013-12-01,满五年,241-266,1,258,1,1,0,0,暂无数据
道家园 3室1厅 75.38平米,2013.06,道家园,3室1厅1厨1卫,底层(共12层),75.38㎡,板塔结合,南 北,1992,BJCY85874011,2013-06-01,满五年,323-357,1,330,1,1,0,0,1
道家园 2室1厅 62.13平米,2013.06.03,道家园,2室1厅1厨1卫,高楼层(共12层),62.13㎡,板塔结合,南 北,1990,BJCY85863032,2013-06-05,暂无数据,235,1,240,暂无数据,1,0,4,暂无数据
道家园 2室1厅 57.71平米,2013.06.14,道家园,2室1厅1厨1卫,顶层(共7层),57.71㎡,板楼,南 北,1988,BJCY85918184,2013-06-14,满五年,218,1,220,1,1,0,4,暂无数据
道家园 1室1厅 41.84平米,2013.06.16,道家园,1室1厅1厨1卫,高楼层(共18层),41.84㎡,塔楼,西,1996,BJCY86020598,2013-06-16,暂无数据,147,1,148,1,0,0,0,1
道家园 1室1厅 50.3平米,2013.07,道家园,1室1厅1厨1卫,低楼层(共12层),50.3㎡,板塔结合,南,1990,BJCY85934074,2013-07-01,暂无数据,179-198,1,199,1,1,0,0,1
道家园 1室1厅 44.09平米,2013.07.14,道家园,1室1厅1厨1卫,中楼层(共7层),44.09㎡,板楼,南 北,1988,BJCY85733598,2013-07-19,满五年,160,2,160,暂无数据,0,0,3,1
道家园 3室1厅 77.69平米,2013.07.30,道家园,3室1厅1厨1卫,中楼层(共20层),77.69㎡,塔楼,南 西 北,1997,BJCY85601286,2013-07-31,满五年,268,1,275,暂无数据,1,0,2,1
道家园 2室1厅 61.1平米,2013.08,道家园,2室1厅1厨1卫,高楼层(共20层),61.1㎡,塔楼,南,1994,BJCY85730999,2013-08-01,满五年,216-239,1,230,1,1,0,0,暂无数据
道家园 2室1厅 63.79平米,2013.08.06,道家园,2室1厅1厨1卫,顶层(共12层),63.79㎡,板塔结合,南 北,1991,BJCY86101612,2013-08-07,满五年,236,2,238,暂无数据,1,0,6,暂无数据
道家园 2室1厅 60.99平米,2013.08.07,道家园,2室1厅1厨1卫,低楼层(共12层),60.99㎡,板塔结合,南 北,1999,BJCY86261083,2013-08-07,满五年,252,1,255,1,1,0,0,1
道家园 2室1厅 62.55平米,2013.08.12,道家园,2室1厅1厨1卫,中楼层(共12层),62.55㎡,板塔结合,南 北,1992,BJCY86249104,2013-08-17,满五年,256,1,260,暂无数据,1,0,3,1
道家园 2室1厅 60.99平米,2013.08.16,道家园,2室1厅1厨1卫,底层(共12层),60.99㎡,板塔结合,东 南 西 北,1999,BJCY86163245,2013-08-16,满五年,238,2,240,1,0,0,1,暂无数据
道家园 2室1厅 62.65平米,2013.08.16,道家园,2室1厅1厨1卫,高楼层(共12层),62.65㎡,板塔结合,南 北,1991,BJCY86161246,2013-08-17,满五年,252,1,246,暂无数据,1,0,3,暂无数据
道家园 2室1厅 60.91平米,2013.09,道家园,2室1厅1厨1卫,顶层(共7层),60.91㎡,板楼,南 北,1988,BJCY86116559,2013-09-01,满五年,221-244,1,235,1,1,0,0,暂无数据
道家园 2室1厅 57.71平米,2013.09.08,道家园,2室1厅1厨1卫,中楼层(共7层),57.71㎡,板楼,南 北,1988,BJCY86151892,2013-09-10,满五年,237,2,240,暂无数据,1,0,7,2
道家园 1室1厅 53.99平米,2013.06.01,道家园,1室1厅1厨1卫,中楼层(共20层),53.99㎡,塔楼,东 南,1996,BJCY85880226,2013-06-03,暂无数据,185,1,186,暂无数据,0,0,1,暂无数据
道家园 2室1厅 56.14平米,2013.06,道家园,2室1厅1厨1卫,低楼层(共7层),56.14㎡,板楼,南 北,1988,BJCY85712520,2013-06-01,暂无数据,190-210,2,210,1,1,0,0,暂无数据
道家园 --室--厅 58.12平米,2013.06,道家园,- -室- -厅,顶层(共7层),58.12㎡,板楼,暂无数据,1988,BJ0000556507,2013-06-01,暂无数据,220-223,1,暂无数据,1,0,0,0,暂无数据
道家园 2室1厅 62.58平米,2013.09.08,道家园,2室1厅1厨1卫,低楼层(共12层),62.58㎡,板塔结合,南 北,1990,BJCY86415902,2013-09-10,满五年,268,1,268,暂无数据,0,0,2,1
道家园 3室1厅 85.16平米,2013.09.29,道家园,3室1厅1厨1卫,中楼层(共18层),85.16㎡,塔楼,西 北,1993,BJCY86517694,2013-09-29,满五年,314,1,330,1,1,0,0,1
道家园 2室1厅 62.41平米,2013.10,道家园,2室1厅1厨1卫,顶层(共12层),62.41㎡,板塔结合,南 北,1991,BJCY86453185,2013-10-01,暂无数据,247-273,1,270,1,0,0,0,暂无数据
道家园 --室--厅 54.62平米,2013.10,道家园,- -室- -厅,中楼层(共20层),54.62㎡,塔楼,暂无数据,1997,BJ0000564606,2013-10-01,暂无数据,185-200,3,暂无数据,1,0,0,0,暂无数据
道家园 1室1厅 49平米,2013.10,道家园,1室1厅1厨1卫,低楼层(共12层),49㎡,板塔结合,东 南 西,1999,BJCY86387582,2013-10-01,满五年,196-217,2,200,1,1,0,0,1
道家园 1室1厅 53.99平米,2013.10.07,道家园,1室1厅1厨1卫,高楼层(共20层),53.99㎡,塔楼,东 南,1994,BJCY86053436,2013-10-07,满五年,200,2,208,1,1,0,11,暂无数据
道家园 1室1厅 50.54平米,2013.10.19,道家园,1室1厅1厨1卫,低楼层(共12层),50.54㎡,板塔结合,南 北,1990,BJCY86545576,2013-10-20,满五年,212,1,214,暂无数据,1,0,10,1
道家园 --室--厅 62.87平米,2013.11,道家园,- -室- -厅,中楼层(共18层),62.87㎡,塔楼,暂无数据,1993,BJ0000566914,2013-11-01,暂无数据,251-260,1,暂无数据,1,0,0,0,暂无数据
道家园 2室1厅 59.07平米,2013.11.10,道家园,2室1厅1厨1卫,顶层(共7层),59.07㎡,板楼,南 北,1988,BJCY86573906,2013-11-11,满五年,219,2,232,暂无数据,1,0,9,1
道家园 2室1厅 55.79平米,2013.12.01,道家园,2室1厅1厨1卫,中楼层(共18层),55.79㎡,塔楼,南 西,1996,BJCY86762502,2013-12-11,满五年,220,1,223,暂无数据,1,0,5,暂无数据
道家园 3室1厅 80平米,2013.12,道家园,3室1厅1厨1卫,中楼层(共12层),80㎡,板塔结合,南 北,1999,BJCY86612559,2013-12-01,满五年,319-352,1,340,1,0,0,0,暂无数据
道家园 1室1厅 42.88平米,2013.05.27,道家园,1室1厅1厨1卫,低楼层(共12层),42.88㎡,板塔结合,南 北,1999,BJCY85589993,2013-05-29,满五年,165,1,175,暂无数据,1,0,0,1
道家园 1室1厅 49.52平米,2012.09.12,道家园,1室1厅1厨1卫,高楼层(共12层),49.52㎡,板塔结合,南 北,1992,BJCY84570346,2012-09-15,满五年,160,1,160,暂无数据,0,0,0,暂无数据
道家园 1室1厅 68平米,2012.09.29,道家园,1室1厅1厨1卫,中楼层(共7层),68㎡,板楼,南,1988,BJCY84696868,2012-09-30,满五年,182,2,185,暂无数据,0,0,0,2
道家园 2室1厅 65.03平米,2012.10.08,道家园,2室1厅1厨1卫,中楼层(共18层),65.03㎡,塔楼,南,1993,BJCY84954516,2012-10-10,满五年,187,1,187,暂无数据,1,0,0,1
道家园 2室1厅 61.5平米,2012.10.19,道家园,2室1厅1厨1卫,中楼层(共12层),61.5㎡,板塔结合,南 北,1990,BJCY85026220,2012-10-23,满五年,187,2,190,暂无数据,0,0,0,暂无数据
道家园 2室1厅 60.7平米,2012.10.28,道家园,2室1厅1厨1卫,高楼层(共20层),60.7㎡,塔楼,南,1997,BJCY85082080,2012-10-30,满五年,180,1,185,暂无数据,0,0,0,暂无数据
道家园 2室1厅 63.89平米,2012.11.01,道家园,2室1厅1厨1卫,中楼层(共12层),63.89㎡,板塔结合,南 北,1990,BJCY84704203,2012-11-05,满五年,176,1,182,暂无数据,1,0,0,暂无数据
