title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
民旺园 2室1厅 55平米,2015.08.22,民旺园,2室1厅1厨1卫,高楼层(共6层),55㎡,板楼,南,1982,BJDC89766477,2015-08-22,满五年,346,1,350,1,1,0,5,1
民旺园 2室1厅 67.75平米,2015.08.29,民旺园,2室1厅1厨1卫,中楼层(共6层),67.75㎡,板楼,南 北,1996,BJDC89754650,2015-08-29,满五年,418,1,428,1,1,0,12,1
民旺园 1室1厅 46.93平米,2015.08.29,民旺园,1室1厅1厨1卫,高楼层(共6层),46.93㎡,板楼,南,1996,BJDC90050451,2015-08-30,满五年,286,1,290,暂无数据,1,0,4,暂无数据
民旺园 2室1厅 64.12平米,2015.04.25,民旺园,2室1厅1厨1卫,低楼层(共16层),64.12㎡,塔楼,南 北,1993,BJDC89343399,2015-04-26,满五年,365,1,365,暂无数据,0,0,1,暂无数据
民旺园 --室--厅 63.67平米,2015.05,民旺园,- -室- -厅,中楼层(共16层),63.67㎡,塔楼,暂无数据,1993,BJ0001426532,2015-05-01,暂无数据,342-378,2,暂无数据,1,0,0,0,暂无数据
民旺园 3室1厅 61.65平米,2015.05,民旺园,3室1厅1厨1卫,高楼层(共6层),61.65㎡,板楼,东 西,1982,BJDC89399903,2015-05-01,满五年,290-295,1,365,1,1,0,22,暂无数据
民旺园 3室1厅 65.51平米,2015.05,民旺园,3室1厅1厨1卫,中楼层(共16层),65.51㎡,塔楼,东 北,1993,BJDC89571643,2015-05-01,满五年,364-403,1,393,1,0,0,0,2
民旺园 2室1厅 55.33平米,2015.05,民旺园,2室1厅1厨1卫,底层(共6层),55.33㎡,板楼,东,1990,BJDC89199218,2015-05-01,满五年,285-315,1,328,1,1,0,16,暂无数据
民旺园 2室0厅 41.44平米,2015.05,民旺园,2室0厅1厨1卫,顶层(共5层),41.44㎡,板楼,东,1989,BJDC89456086,2015-05-01,满两年,230-231,1,230,1,1,0,6,3
民旺园 2室1厅 56.98平米,2015.05,民旺园,2室1厅1厨1卫,中楼层(共4层),56.98㎡,板楼,南 北,1992,BJDC87707331,2015-05-01,满五年,293-324,1,308,1,1,0,24,暂无数据
民旺园 1室1厅 47.6平米,2015.05,民旺园,1室1厅1厨1卫,中楼层(共6层),47.6㎡,板楼,南,1996,BJDC89049134,2015-05-01,满五年,281-310,1,295,1,0,0,5,暂无数据
民旺园 2室1厅 57.74平米,2015.05,民旺园,2室1厅1厨1卫,中楼层(共5层),57.74㎡,板楼,南 北,1985,BJDC89262771,2015-05-01,满五年,350-387,1,375,1,1,0,4,2
民旺园 3室1厅 65.51平米,2015.05.13,民旺园,3室1厅1厨1卫,高楼层(共16层),65.51㎡,塔楼,东北,1993,BJDC88855004,2015-05-14,满五年,330,1,330,暂无数据,1,0,4,暂无数据
民旺园 2室1厅 65.35平米,2015.05.22,民旺园,2室1厅1厨1卫,高楼层(共16层),65.35㎡,塔楼,西 北,1993,BJDC89505255,2015-05-23,暂无数据,330,1,380,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 57.5平米,2015.06,民旺园,2室1厅1厨1卫,中楼层(共6层),57.5㎡,板楼,南,1990,BJDC90364330,2015-06-01,满五年,361-399,1,380,1,1,0,4,暂无数据
民旺园 --室--厅 56.2平米,2015.06,民旺园,- -室- -厅,中楼层(共6层),56.2㎡,板楼,暂无数据,1986,BJ0000909530,2015-06-01,暂无数据,320-325,1,暂无数据,1,0,0,0,暂无数据
民旺园 2室1厅 60.05平米,2015.09.12,民旺园,2室1厅1厨1卫,高楼层(共6层),60.05㎡,板楼,东 西 北,1986,BJDC89739539,2015-09-13,满五年,359,1,366,暂无数据,0,0,12,2
民旺园 2室1厅 56.27平米,2015.04.14,民旺园,2室1厅1厨1卫,底层(共5层),56.27㎡,板楼,南 北,1985,BJDC88359537,2015-04-15,暂无数据,329,1,338,暂无数据,1,0,9,暂无数据
民旺园 2室1厅 56.2平米,2015.02.26,民旺园,2室1厅1厨1卫,顶层(共6层),56.2㎡,板楼,南,1986,BJDC88900093,2015-02-27,满五年,300,1,309,暂无数据,0,0,0,暂无数据
民旺园 1室1厅 47.2平米,2015.03,民旺园,1室1厅1厨1卫,高楼层(共9层),47.2㎡,板塔结合,西,1996,BJDC88624255,2015-03-01,满两年,280-285,2,278,1,0,0,7,暂无数据
民旺园 2室1厅 61.61平米,2015.03.14,民旺园,2室1厅1厨1卫,高楼层(共16层),61.61㎡,塔楼,南 北,1993,BJDC88356880,2015-03-15,满五年,363,1,380,暂无数据,1,0,5,暂无数据
民旺园 3室1厅 77.89平米,2015.03.24,民旺园,3室1厅1厨1卫,中楼层(共9层),77.89㎡,板塔结合,东 西,1996,BJDC88941209,2015-03-25,满五年,426,1,428,暂无数据,1,0,6,暂无数据
民旺园 2室1厅 63.67平米,2015.04,民旺园,2室1厅1厨1卫,中楼层(共16层),63.67㎡,塔楼,南 北,1993,BJDC90523197,2015-04-01,满五年,361-399,1,410,1,1,0,7,2
民旺园 --室--厅 61.65平米,2015.04,民旺园,- -室- -厅,中楼层(共6层),61.65㎡,板楼,暂无数据,1982,BJ0000747136,2015-04-01,暂无数据,347-384,1,暂无数据,1,0,0,0,暂无数据
民旺园 1室1厅 46.93平米,2015.04.08,民旺园,1室1厅1厨1卫,底层(共6层),46.93㎡,板楼,南,1996,BJDC88986334,2015-04-09,暂无数据,289,1,290,暂无数据,1,0,5,1
民旺园 2室1厅 54.36平米,2015.04.08,民旺园,2室1厅1厨1卫,高楼层(共6层),54.36㎡,板楼,南 北,1988,BJDC88873072,2015-04-08,满五年,312,1,325,1,1,0,6,1
民旺园 1室1厅 46.93平米,2015.04.13,民旺园,1室1厅1厨1卫,高楼层(共6层),46.93㎡,板楼,南,1996,BJDC89172226,2015-04-13,满五年,290,1,290,1,0,0,2,暂无数据
民旺园 2室1厅 57.74平米,2014.10,民旺园,2室1厅1厨1卫,中楼层(共5层),57.74㎡,板楼,南 北,1985,BJDC87407279,2014-10-01,满五年,295-326,1,305,1,1,0,0,1
民旺园 3室1厅 77.89平米,2014.10.12,民旺园,3室1厅1厨1卫,中楼层(共9层),77.89㎡,板塔结合,东 西,1996,BJDC87894269,2014-10-15,满五年,425,1,430,暂无数据,1,0,3,1
民旺园 2室1厅 57.5平米,2014.10.14,民旺园,2室1厅1厨1卫,底层(共6层),57.5㎡,板楼,南 北,1990,BJDC88380732,2014-10-15,暂无数据,40,1,290,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 60.3平米,2014.10.25,民旺园,2室1厅1厨1卫,高楼层(共6层),60.3㎡,板楼,南 北,1990,BJDC87968455,2014-10-27,满五年,350,1,350,暂无数据,1,0,2,暂无数据
民旺园 3室1厅 63平米,2014.10.29,民旺园,3室1厅1厨1卫,高楼层(共6层),63㎡,板楼,南 北,1986,BJDC87899023,2014-10-29,满五年,350,1,355,1,1,0,3,暂无数据
民旺园 2室1厅 41平米,2014.11,民旺园,2室1厅1厨1卫,中楼层(共5层),41㎡,板楼,东 西,1989,BJDC88212059,2014-11-01,满五年,200-221,2,230,1,1,0,9,1
民旺园 2室1厅 55.39平米,2014.11,民旺园,2室1厅1厨1卫,中楼层(共6层),55.39㎡,板楼,西,1982,BJDC87884810,2014-11-01,暂无数据,257-284,2,280,1,1,0,9,暂无数据
民旺园 2室1厅 40.82平米,2014.11.06,民旺园,2室1厅1厨1卫,中楼层(共5层),40.82㎡,板楼,东 西,1989,BJDC88440865,2014-11-07,满五年,215,2,220,暂无数据,0,0,2,暂无数据
民旺园 2室1厅 64.12平米,2014.11.30,民旺园,2室1厅1厨1卫,顶层(共16层),64.12㎡,塔楼,南,1993,BJDC88049164,2014-12-01,满五年,348,2,350,暂无数据,1,0,2,暂无数据
民旺园 --室--厅 49.95平米,2014.12,民旺园,- -室- -厅,中楼层(共9层),49.95㎡,板塔结合,暂无数据,1996,BJ0000584715,2014-12-01,暂无数据,200-201,1,暂无数据,1,0,0,0,暂无数据
民旺园 2室1厅 61.68平米,2014.12.03,民旺园,2室1厅1厨1卫,高楼层(共6层),61.68㎡,板楼,南 北,1982,BJDC88255434,2014-12-05,满五年,336,1,340,暂无数据,1,0,7,暂无数据
民旺园 2室1厅 54.36平米,2014.12.07,民旺园,2室1厅1厨1卫,底层(共6层),54.36㎡,板楼,南 北,1988,BJDC88572071,2014-12-08,满五年,300,1,308,暂无数据,1,0,3,暂无数据
民旺园 1室1厅 47.2平米,2014.12.21,民旺园,1室1厅1厨1卫,中楼层(共9层),47.2㎡,板塔结合,西,1996,BJDC88636735,2014-12-22,满五年,251,1,251,暂无数据,1,0,1,暂无数据
民旺园 2室1厅 50.54平米,2015.01.10,民旺园,2室1厅1厨1卫,中楼层(共4层),50.54㎡,板楼,南,1992,BJDC88657146,2015-01-11,满五年,278,1,286,暂无数据,1,0,2,暂无数据
民旺园 2室1厅 47.25平米,2015.01.12,民旺园,2室1厅1厨1卫,底层(共4层),47.25㎡,板楼,南,1992,BJDC88688670,2015-01-13,满五年,270,1,275,暂无数据,1,0,3,暂无数据
民旺园 2室1厅 51.43平米,2015.01.24,民旺园,2室1厅1厨1卫,中楼层(共5层),51.43㎡,板楼,南,1980,BJDC88821645,2015-01-24,满五年,302,1,305,1,0,0,0,暂无数据
民旺园 2室1厅 51.54平米,2015.01.27,民旺园,2室1厅1厨1卫,顶层(共5层),51.54㎡,板楼,南,1980,BJDC88510563,2015-01-28,满五年,294,1,305,暂无数据,1,0,4,1
民旺园 --室--厅 65.51平米,2015.02,民旺园,- -室- -厅,顶层(共16层),65.51㎡,塔楼,暂无数据,1993,BJ0001648799,2015-02-01,暂无数据,409-452,1,暂无数据,1,0,0,0,暂无数据
民旺园 --室--厅 85.98平米,2015.02,民旺园,- -室- -厅,中楼层(共6层),85.98㎡,板楼,暂无数据,1996,BJ0000589185,2015-02-01,暂无数据,500-501,1,暂无数据,1,0,0,0,暂无数据
民旺园 3室1厅 62.13平米,2015.02.02,民旺园,3室1厅1厨1卫,中楼层(共6层),62.13㎡,板楼,东 南 西,1990,BJDC88862376,2015-02-03,满五年,350,1,350,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 41.5平米,2014.10,民旺园,2室1厅1厨1卫,中楼层(共5层),41.5㎡,板楼,东,1989,BJDC88678021,2014-10-01,满五年,219-242,2,210,1,0,0,5,暂无数据
民旺园 2室1厅 65平米,2014.01,民旺园,2室1厅1厨1卫,中楼层(共6层),65㎡,板楼,南 北,1988,BJDC86410699,2014-01-01,满五年,328-363,1,355,1,1,0,0,暂无数据
民旺园 3室1厅 62.73平米,2014.01.08,民旺园,3室1厅1厨1卫,低楼层(共6层),62.73㎡,板楼,东 南 西,1986,BJDC86592351,2014-01-17,满五年,320,1,340,暂无数据,1,0,36,暂无数据
民旺园 1室1厅 49.95平米,2014.04.10,民旺园,1室1厅1厨1卫,中楼层(共9层),49.95㎡,板塔结合,西,1996,BJDC86382506,2014-04-14,满五年,248,1,250,暂无数据,1,0,6,暂无数据
民旺园 2室1厅 61.68平米,2014.05,民旺园,2室1厅1厨1卫,底层(共6层),61.68㎡,板楼,南 北,1982,BJDC87486046,2014-05-01,满五年,284-313,1,298,1,1,0,0,暂无数据
民旺园 2室1厅 58平米,2014.05,民旺园,2室1厅1厨1卫,顶层(共6层),58㎡,板楼,南,1990,BJDC87619490,2014-05-01,满五年,262-289,1,285,1,0,0,2,暂无数据
民旺园 1室1厅 47.1平米,2014.05.04,民旺园,1室1厅1厨1卫,高楼层(共6层),47.1㎡,板楼,南 北,1996,BJDC87017888,2014-05-15,满五年,243,1,249,暂无数据,1,0,2,暂无数据
民旺园 2室1厅 45平米,2014.05.05,民旺园,2室1厅1厨1卫,底层(共6层),45㎡,板楼,南,未知,BJDC87544053,2014-05-16,暂无数据,176,1,180,暂无数据,1,0,18,暂无数据
民旺园 3室1厅 65.51平米,2014.05.18,民旺园,3室1厅1厨1卫,顶层(共16层),65.51㎡,塔楼,西 北,1993,BJDC86769858,2014-05-24,满五年,160,2,305,暂无数据,1,0,15,暂无数据
民旺园 --室--厅 56.27平米,2014.06,民旺园,- -室- -厅,底层(共5层),56.27㎡,板楼,暂无数据,1985,BJ0000577243,2014-06-01,暂无数据,284-313,2,暂无数据,1,0,0,0,暂无数据
民旺园 2室1厅 56.66平米,2014.06.19,民旺园,2室1厅1厨1卫,中楼层(共5层),56.66㎡,板楼,南 北,1980,BJDC87599136,2014-06-26,暂无数据,295,1,310,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 55.39平米,2014.06.30,民旺园,2室1厅1厨1卫,高楼层(共6层),55.39㎡,板楼,东,1982,BJDC87370861,2014-06-30,暂无数据,226,2,235,1,1,0,7,暂无数据
民旺园 2室1厅 41平米,2014.07,民旺园,2室1厅1厨1卫,中楼层(共5层),41㎡,板楼,东 西,1989,BJDC87720320,2014-07-01,暂无数据,195-216,1,205,1,1,0,5,暂无数据
民旺园 2室1厅 64.12平米,2014.07,民旺园,2室1厅1厨1卫,中楼层(共16层),64.12㎡,塔楼,南 北,1993,BJDC87677215,2014-07-01,暂无数据,319-352,1,336,1,1,0,2,暂无数据
民旺园 --室--厅 46.93平米,2014.07,民旺园,- -室- -厅,底层(共6层),46.93㎡,板楼,暂无数据,1996,BJ0000578714,2014-07-01,暂无数据,250-253,1,暂无数据,1,0,0,0,暂无数据
民旺园 2室1厅 60.44平米,2014.07.05,民旺园,2室1厅1厨1卫,中楼层(共6层),60.44㎡,板楼,南 北,1982,BJDC87853948,2014-07-16,满五年,310,1,310,暂无数据,1,0,1,暂无数据
民旺园 2室1厅 59.39平米,2014.07.07,民旺园,2室1厅1厨1卫,低楼层(共16层),59.39㎡,塔楼,南,1993,BJDC87703518,2014-07-25,满五年,312,1,318,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 63.87平米,2014.07.08,民旺园,2室1厅1厨1卫,高楼层(共16层),63.87㎡,塔楼,南 北,1993,BJDC87477701,2014-07-23,满五年,332,1,335,暂无数据,1,0,1,暂无数据
民旺园 2室1厅 59.04平米,2014.07.14,民旺园,2室1厅1厨1卫,高楼层(共16层),59.04㎡,塔楼,南 北,1993,BJDC87708299,2014-07-18,满五年,281,1,290,暂无数据,1,0,2,暂无数据
民旺园 2室1厅 57.74平米,2014.07.27,民旺园,2室1厅1厨1卫,中楼层(共5层),57.74㎡,板楼,南 北,1985,BJDC87982574,2014-07-28,满五年,320,1,320,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 56.66平米,2014.07.31,民旺园,2室1厅1厨1卫,中楼层(共5层),56.66㎡,板楼,南 北,1980,BJDC87993645,2014-07-31,暂无数据,300,1,305,1,0,0,1,暂无数据
民旺园 2室1厅 64.97平米,2014.08,民旺园,2室1厅1厨1卫,低楼层(共6层),64.97㎡,板楼,南 北,1996,BJDC87710128,2014-08-01,暂无数据,361-399,1,385,1,0,0,1,1
民旺园 2室1厅 56.2平米,2014.08,民旺园,2室1厅1厨1卫,高楼层(共6层),56.2㎡,板楼,东,1986,BJDC88104400,2014-08-01,暂无数据,295-326,1,280,1,1,0,10,暂无数据
民旺园 2室1厅 40.87平米,2014.08,民旺园,2室1厅1厨1卫,中楼层(共5层),40.87㎡,板楼,东 南,1989,BJDC87956838,2014-08-01,满五年,195-216,1,210,1,0,0,6,暂无数据
民旺园 1室1厅 47.2平米,2014.08.10,民旺园,1室1厅1厨1卫,低楼层(共9层),47.2㎡,板塔结合,西,1996,BJDC87884825,2014-08-18,暂无数据,234,1,234,暂无数据,1,0,3,暂无数据
民旺园 --室--厅 63.67平米,2014.09,民旺园,- -室- -厅,中楼层(共16层),63.67㎡,塔楼,暂无数据,1993,BJ0000579136,2014-09-01,暂无数据,200-211,2,暂无数据,1,0,0,0,暂无数据
民旺园 --室--厅 83.1平米,2014.09,民旺园,- -室- -厅,中楼层(共6层),83.1㎡,板楼,暂无数据,1986,BJ0000583872,2014-09-01,暂无数据,260-261,1,暂无数据,1,0,0,0,暂无数据
民旺园 2室1厅 55.39平米,2014.09.15,民旺园,2室1厅1厨1卫,中楼层(共6层),55.39㎡,板楼,南,1982,BJDC87649627,2014-09-24,满五年,287,1,294,暂无数据,1,0,2,1
民旺园 2室1厅 53.94平米,2014.09.28,民旺园,2室1厅1厨1卫,中楼层(共4层),53.94㎡,板楼,南 北,1992,BJDC88039054,2014-09-29,暂无数据,290,1,290,暂无数据,1,0,1,暂无数据
民旺园 1室1厅 47.2平米,2013.12.21,民旺园,1室1厅1厨1卫,顶层(共9层),47.2㎡,板塔结合,西,1996,BJDC86118443,2013-12-24,满五年,229,2,230,暂无数据,1,0,44,暂无数据
民旺园 2室1厅 47.08平米,2013.11.02,民旺园,2室1厅1厨1卫,底层(共5层),47.08㎡,板楼,东 南,1982,BJDC86517511,2013-11-02,暂无数据,217,1,235,1,1,0,51,暂无数据
民旺园 2室1厅 67.75平米,2013.12,民旺园,2室1厅1厨1卫,高楼层(共6层),67.75㎡,板楼,南 北,1996,BJDC86704942,2013-12-01,满五年,385-386,1,410,1,1,0,0,暂无数据
民旺园 2室1厅 64.12平米,2012.11.07,民旺园,2室1厅1厨1卫,高楼层(共16层),64.12㎡,塔楼,南 西,1993,BJDC85096157,2012-11-25,满五年,247,1,255,暂无数据,0,0,0,暂无数据
民旺园 3室1厅 58.18平米,2012.11.14,民旺园,3室1厅1厨1卫,顶层(共5层),58.18㎡,板楼,南 西 北,1982,BJDC84682018,2012-11-19,暂无数据,194,1,200,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 55.54平米,2012.12.22,民旺园,2室1厅1厨1卫,中楼层(共6层),55.54㎡,板楼,东 西,1990,BJDC85045435,2012-12-25,满五年,213,1,220,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 57.74平米,2013.01.01,民旺园,2室1厅1厨1卫,中楼层(共5层),57.74㎡,板楼,南 北,1985,BJDC85258219,2013-01-06,满五年,260,1,268,暂无数据,1,0,1,暂无数据
民旺园 3室1厅 65.51平米,2013.01.14,民旺园,3室1厅1厨1卫,高楼层(共16层),65.51㎡,塔楼,东 西 北,1993,BJDC85139755,2013-01-17,满五年,290,1,300,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 78.33平米,2013.01.20,民旺园,2室1厅1厨1卫,中楼层(共9层),78.33㎡,板塔结合,南 北,1996,BJDC85258468,2013-01-23,满五年,345,1,370,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 62.13平米,2013.01.28,民旺园,2室1厅1厨1卫,底层(共6层),62.13㎡,板楼,东 南 西,1990,BJDC85372349,2013-01-28,暂无数据,290,1,295,1,1,0,0,暂无数据
民旺园 2室1厅 60.44平米,2013.02.02,民旺园,2室1厅1厨1卫,顶层(共6层),60.44㎡,板楼,南 北,1990,BJDC85438613,2013-02-03,满五年,299,1,300,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 64.63平米,2013.03.17,民旺园,2室1厅1厨1卫,低楼层(共6层),64.63㎡,板楼,南 北,1996,BJDC85606867,2013-03-18,满五年,318,1,320,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 55.39平米,2013.03.21,民旺园,2室1厅1厨1卫,底层(共6层),55.39㎡,板楼,南,1982,BJDC85586914,2013-03-21,满五年,275,1,275,1,0,0,0,暂无数据
民旺园 2室1厅 60.44平米,2013.04.30,民旺园,2室1厅1厨1卫,低楼层(共6层),60.44㎡,板楼,南 北,1990,BJDC85773209,2013-05-05,暂无数据,295,1,300,暂无数据,0,0,0,暂无数据
民旺园 2室2厅 58.85平米,2013.05,民旺园,2室2厅1厨1卫,中楼层(共5层),58.85㎡,板楼,南 北,1985,BJDC85439394,2013-05-01,满五年,301-330,2,300,1,1,0,3,暂无数据
民旺园 2室1厅 58.85平米,2013.05.04,民旺园,2室1厅1厨1卫,中楼层(共5层),58.85㎡,板楼,南 北,1985,BJDC85791310,2013-05-09,满五年,320,2,325,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 55.13平米,2013.05.22,民旺园,2室1厅1厨1卫,顶层(共5层),55.13㎡,板楼,南 北,1985,BJDC85791400,2013-05-22,满五年,300,1,310,1,1,0,0,1
民旺园 --室--厅 60.01平米,2013.07,民旺园,- -室- -厅,高楼层(共6层),60.01㎡,板楼,暂无数据,1990,BJ0000557740,2013-07-01,暂无数据,300-321,1,暂无数据,1,0,0,0,暂无数据
民旺园 --室--厅 55.39平米,2013.07,民旺园,- -室- -厅,中楼层(共6层),55.39㎡,板楼,暂无数据,1982,BJ0000556517,2013-07-01,暂无数据,300-311,2,暂无数据,1,0,0,0,暂无数据
民旺园 2室1厅 55平米,2013.07,民旺园,2室1厅1厨1卫,中楼层(共5层),55㎡,板楼,南,1982,BJDC85531355,2013-07-01,满五年,280-301,1,240,1,1,0,0,暂无数据
民旺园 --室--厅 40.82平米,2013.08,民旺园,- -室- -厅,中楼层(共5层),40.82㎡,板楼,暂无数据,1989,BJ0000564800,2013-08-01,暂无数据,200-211,2,暂无数据,1,0,0,0,暂无数据
民旺园 1室1厅 36.7平米,2013.08,民旺园,1室1厅1厨1卫,高楼层(共6层),36.7㎡,板楼,南,1988,BJDC86046472,2013-08-01,满五年,180-185,1,205,1,0,0,0,暂无数据
民旺园 --室--厅 40.82平米,2013.08,民旺园,- -室- -厅,中楼层(共5层),40.82㎡,板楼,暂无数据,1989,BJ0000563923,2013-08-01,暂无数据,200-211,2,暂无数据,1,0,0,0,暂无数据
民旺园 --室--厅 62.63平米,2013.08,民旺园,- -室- -厅,高楼层(共16层),62.63㎡,塔楼,暂无数据,1993,BJ0000565138,2013-08-01,暂无数据,350-361,1,暂无数据,1,0,0,0,暂无数据
民旺园 2室1厅 55.18平米,2013.09,民旺园,2室1厅1厨1卫,底层(共6层),55.18㎡,板楼,东 西,1990,BJDC86146219,2013-09-01,满五年,265-292,1,280,1,1,0,0,暂无数据
民旺园 2室1厅 63.87平米,2013.09.09,民旺园,2室1厅1厨1卫,高楼层(共16层),63.87㎡,塔楼,东 南,1993,BJDC86388375,2013-09-16,满五年,340,1,345,暂无数据,0,0,5,暂无数据
民旺园 1室1厅 47平米,2013.10,民旺园,1室1厅1厨1卫,中楼层(共6层),47㎡,板楼,南,1996,BJDC86126423,2013-10-01,满五年,270-273,1,285,1,1,0,0,1
民旺园 3室1厅 61.1平米,2013.10,民旺园,3室1厅1厨1卫,顶层(共5层),61.1㎡,板楼,南 西 北,1985,BJDC85693985,2013-10-01,满五年,300-305,2,310,1,1,0,0,暂无数据
民旺园 1室1厅 49.95平米,2013.10.29,民旺园,1室1厅1厨1卫,低楼层(共9层),49.95㎡,板塔结合,西,1996,BJDC86029758,2013-10-30,满五年,253,1,260,暂无数据,1,0,20,暂无数据
民旺园 3室1厅 65.35平米,2013.11.01,民旺园,3室1厅1厨1卫,高楼层(共16层),65.35㎡,塔楼,南 北,1993,BJDC86388335,2013-11-04,满五年,345,1,365,暂无数据,1,0,11,暂无数据
民旺园 3室1厅 63.91平米,2012.08.23,民旺园,3室1厅1厨1卫,顶层(共4层),63.91㎡,板楼,东 南,1979,BJDC84759484,2012-08-24,满五年,205,1,223,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 60.3平米,2012.08.25,民旺园,2室1厅1厨1卫,顶层(共6层),60.3㎡,板楼,南 北,1990,BJDC84828249,2012-08-27,暂无数据,215,1,220,暂无数据,0,0,0,暂无数据
民旺园 3室1厅 56.66平米,2012.10.15,民旺园,3室1厅1厨1卫,顶层(共5层),56.66㎡,板楼,南,1980,BJDC84930409,2012-10-16,满五年,207,1,210,暂无数据,1,0,0,暂无数据
民旺园 2室0厅 55.13平米,2012.10.16,民旺园,2室0厅1厨1卫,中楼层(共5层),55.13㎡,板楼,南,1985,BJDC85037970,2012-10-21,满五年,215,2,220,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 55.27平米,2012.02.12,民旺园,2室1厅1厨1卫,高楼层(共6层),55.27㎡,板楼,东,1990,BJDC84213436,2012-02-14,满五年,149,1,150,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 55.33平米,2012.02.13,民旺园,2室1厅1厨1卫,中楼层(共6层),55.33㎡,板楼,东,1990,BJDC84258446,2012-02-15,满五年,162,1,165,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 59.39平米,2012.02.21,民旺园,2室1厅1厨1卫,中楼层(共16层),59.39㎡,塔楼,南,1993,BJDC84282177,2012-02-27,满五年,170,2,180,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 67.75平米,2012.03.31,民旺园,2室1厅1厨1卫,高楼层(共6层),67.75㎡,板楼,南 北,1996,BJDC84104088,2012-03-31,满五年,209,1,220,1,1,0,0,暂无数据
民旺园 3室1厅 65.51平米,2012.04.04,民旺园,3室1厅1厨1卫,高楼层(共16层),65.51㎡,塔楼,东 西 北,1993,BJDC84107434,2012-04-05,满五年,192,2,194,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 61.48平米,2012.04.14,民旺园,2室1厅1厨1卫,高楼层(共6层),61.48㎡,板楼,西,1988,BJDC84266736,2012-04-14,暂无数据,171,1,185,1,1,0,0,暂无数据
民旺园 2室1厅 65.35平米,2012.04.14,民旺园,2室1厅1厨1卫,低楼层(共16层),65.35㎡,塔楼,东 北,1993,BJDC84306502,2012-04-17,满五年,198,1,200,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 55.39平米,2012.04.29,民旺园,2室1厅1厨1卫,顶层(共6层),55.39㎡,板楼,东,1982,BJDC84455016,2012-04-30,满五年,165,1,168,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 41.6平米,2012.05.03,民旺园,2室1厅1厨1卫,底层(共5层),41.6㎡,板楼,东 西,1989,BJDC84459965,2012-05-04,满五年,119,1,123,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 55.39平米,2012.05.13,民旺园,2室1厅1厨1卫,底层(共6层),55.39㎡,板楼,南,1982,BJDC84539727,2012-05-15,满五年,186,1,192,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 61.61平米,2012.06.01,民旺园,2室1厅1厨1卫,中楼层(共16层),61.61㎡,塔楼,南,1993,BJDC84527509,2012-06-10,满五年,210,1,220,暂无数据,0,0,0,暂无数据
民旺园 3室1厅 61.37平米,2012.06.03,民旺园,3室1厅1厨1卫,低楼层(共6层),61.37㎡,板楼,南 北,1982,BJDC84527853,2012-06-06,满五年,195,2,205,暂无数据,0,0,0,暂无数据
民旺园 2室1厅 49.59平米,2012.06.10,民旺园,2室1厅1厨1卫,中楼层(共5层),49.59㎡,板楼,南 北,1982,BJDC84500664,2012-06-14,暂无数据,161,1,170,暂无数据,0,0,0,1
民旺园 2室1厅 60.41平米,2012.06.14,民旺园,2室1厅1厨1卫,高楼层(共6层),60.41㎡,板楼,东 南 西,1982,BJDC84117315,2012-06-18,暂无数据,209,1,210,暂无数据,1,0,0,暂无数据
民旺园 2室1厅 59.39平米,2012.06.26,民旺园,2室1厅1厨1卫,高楼层(共16层),59.39㎡,塔楼,南 北,1993,BJDC84627908,2012-06-27,满五年,210,1,220,暂无数据,0,0,0,暂无数据
民旺园 1室1厅 47.2平米,2012.07.15,民旺园,1室1厅1厨1卫,高楼层(共9层),47.2㎡,板塔结合,西,1996,BJDC00424346,2012-07-16,满五年,150,2,160,暂无数据,1,0,0,暂无数据
民旺园 3室1厅 70.71平米,2012.10.20,民旺园,3室1厅1厨1卫,中楼层(共6层),70.71㎡,板楼,东 西,1990,BJDC84704241,2012-10-21,满五年,237,2,250,暂无数据,1,0,0,暂无数据
